name2,lon2,lat2
b7713,115.74541,35.96813
b7714,113.37375,35.00391
b7715,114.94495,34.5136
b7716,115.99312,36.52019
b7717,114.82539,35.14893
b7718,115.40234,34.84
b7719,115.1564,36.16342
b7720,113.91403,35.90126
b7721,114.51258,34.70871
b7722,115.77788,36.69419
b7723,115.95791,36.94295
b7724,114.57564,35.77111
b7725,113.77296,36.37181
b7726,113.25375,36.30399
b7727,115.74074,36.57411
b7728,114.90307,36.88364
b7729,113.82204,35.60282
b7730,113.68774,35.19092
b7731,113.72752,34.21558
b7732,113.85565,34.65408
b7733,113.51353,36.48586
b7734,113.70472,36.15183
b7735,113.87419,35.76243
b7736,113.54928,36.36936
b7737,114.04883,36.33654
b7738,114.82624,36.70263
b7739,113.47193,35.42813
b7740,113.19807,35.21832
b7741,114.50422,34.65507
b7742,113.54805,34.39424
b7743,115.0946,36.07143
b7744,115.13277,34.5051
b7745,113.15079,35.16842
b7746,115.45262,36.71715
b7747,113.84367,34.27463
b7748,114.92703,35.09356
b7749,114.63307,35.91108
b7750,114.04026,35.60016
b7751,113.91395,36.26234
b7752,114.93686,36.69531
b7753,113.40504,36.94798
b7754,114.31492,36.24292
b7755,114.47297,35.9381
b7756,115.13783,35.90918
b7757,115.04788,34.65285
b7758,113.17803,36.82678
b7759,114.89286,34.26044
b7760,114.32948,35.79149
b7761,113.84574,35.46796
b7762,113.67828,36.91582
b7763,114.99388,36.10619
b7764,114.52741,35.28492
b7765,113.16745,35.0031
b7766,114.65455,36.39711
b7767,114.28386,34.26437
b7768,113.26545,36.04537
b7769,114.32923,36.7142
b7770,113.71332,35.0904
b7771,113.3218,36.33781
b7772,114.19758,35.42845
b7773,114.72386,35.75967
b7774,113.24009,34.8509
b7775,113.41576,36.98585
b7776,115.13598,35.76782
b7777,114.08135,36.08158
b7778,115.45396,35.78007
b7779,114.60192,34.63708
b7780,114.96755,34.76018
b7781,115.26028,34.81977
b7782,115.62878,36.64121
b7783,115.13165,36.91859
b7784,115.73877,34.4122
b7785,113.44942,34.15818
b7786,115.98417,34.17845
b7787,114.74857,36.59249
b7788,115.36218,36.47962
b7789,113.38887,35.17967
b7790,114.132,35.45332
b7791,113.32927,36.11497
b7792,114.2655,34.35499
b7793,113.52649,35.65563
b7794,115.88303,35.63725
b7795,114.36136,35.1062
b7796,114.75557,36.28056
b7797,115.52029,35.04891
b7798,113.65703,36.0484
b7799,115.73631,36.68535
b7800,114.19652,36.01543
b7801,114.55468,36.96208
b7802,113.26881,35.60986
b7803,114.0571,36.90903
b7804,113.30066,34.7538
b7805,114.81375,34.50406
b7806,113.36927,35.8274
b7807,114.84519,35.69146
b7808,113.72572,34.45111
b7809,115.01319,35.96285
b7810,115.16524,36.40571
b7811,115.34156,34.62985
b7812,115.82284,34.56851
b7813,115.19618,34.30585
b7814,115.77334,35.59431
b7815,115.67467,35.61626
b7816,115.61723,36.37873
b7817,114.49914,35.64595
b7818,115.16902,36.22229
b7819,113.99894,36.90515
b7820,113.42032,34.57869
b7821,114.22605,35.19745
b7822,114.54145,36.34774
b7823,115.79533,36.52331
b7824,114.48823,36.1245
b7825,113.30324,34.22786
b7826,113.86193,36.12709
b7827,114.7235,36.70706
b7828,113.99448,34.70544
b7829,114.3378,35.09436
b7830,115.52187,34.94425
b7831,113.32381,34.36128
b7832,113.18702,36.11834
b7833,115.02534,34.57965
b7834,113.83668,36.15995
b7835,114.16907,35.49903
b7836,113.72796,34.65647
b7837,114.32254,35.70159
b7838,113.22443,36.56813
b7839,114.79086,34.32162
b7840,113.60048,36.1204
b7841,113.97996,36.56334
b7842,115.74825,35.94916
b7843,113.19285,36.90203
b7844,114.22738,36.62176
b7845,114.33328,36.58724
b7846,115.83417,34.3966
b7847,113.61459,36.14735
b7848,115.74362,36.14412
b7849,113.80916,35.98598
b7850,115.37622,36.08535
b7851,114.13639,35.29563
b7852,114.51458,36.37042
b7853,115.61496,35.00993
b7854,115.87115,36.77549
b7855,114.44683,34.16959
b7856,115.64687,35.70504
b7857,114.39015,36.10678
b7858,115.79771,34.13305
b7859,114.79384,35.17431
b7860,113.2202,34.63184
b7861,113.37589,34.29925
b7862,113.17478,36.86746
b7863,115.18855,36.68681
b7864,113.27392,34.41875
b7865,114.45973,34.76357
b7866,114.55347,36.13943
b7867,115.07368,34.95632
b7868,113.43001,35.11302
b7869,113.4029,36.26264
b7870,115.85582,36.60013
b7871,113.79134,36.69428
b7872,113.80129,34.27945
b7873,113.50575,34.48748
b7874,113.96685,35.97207
b7875,114.28051,36.65499
b7876,115.88938,35.14527
b7877,114.41057,34.37704
b7878,114.85718,35.05274
b7879,115.95851,34.9576
b7880,115.1371,34.81113
b7881,115.45236,34.24401
b7882,113.95399,36.69269
b7883,115.84698,34.70371
b7884,115.20593,36.67374
b7885,115.17461,36.48117
b7886,113.83829,36.37654
b7887,114.07181,36.85603
b7888,113.70939,36.9652
b7889,113.52912,35.55402
b7890,114.19205,34.56591
b7891,114.35208,35.02564
b7892,115.04696,36.69076
b7893,113.83858,35.23977
b7894,113.97652,36.1322
b7895,115.53993,36.23071
b7896,115.31475,36.78486
b7897,113.48172,35.63996
b7898,113.13218,35.48763
b7899,115.25914,36.32654
b7900,115.98366,34.81683
b7901,115.70119,35.90611
b7902,115.61741,36.43708
b7903,113.13628,35.23201
b7904,115.4108,36.52358
b7905,114.4846,34.2266
b7906,114.85155,35.72907
b7907,113.99102,35.64364
b7908,114.37543,34.56062
b7909,113.66443,36.15106
b7910,113.91449,34.70517
b7911,114.50957,36.73286
b7912,113.76627,34.8176
b7913,115.15836,35.38727
b7914,115.83934,34.59008
b7915,115.95193,36.41027
b7916,113.85177,34.37336
b7917,115.88409,34.37174
b7918,113.14658,34.68492
b7919,113.60639,34.48273
b7920,115.08137,36.0052
b7921,113.94928,34.79978
b7922,114.31176,35.04188
b7923,114.71398,36.74835
b7924,113.5753,34.42778
b7925,115.19061,35.12536
b7926,113.62784,34.96107
b7927,113.75712,35.2493
b7928,115.57882,35.61493
b7929,114.89473,35.44174
b7930,114.60689,35.95754
b7931,115.94848,36.32478
b7932,115.72026,34.5225
b7933,114.26471,36.58181
b7934,114.69022,34.86907
b7935,113.7278,35.49531
b7936,113.62992,35.00262
b7937,114.69858,34.29476
b7938,114.53235,35.50172
b7939,114.10773,36.95887
b7940,115.95763,35.35137
b7941,114.69725,34.68348
b7942,115.57245,34.72722
b7943,113.38039,36.10107
b7944,115.02571,35.1769
b7945,113.43697,34.8531
b7946,115.37318,35.24241
b7947,115.93122,34.18887
b7948,115.50051,36.34702
b7949,115.38,34.39065
b7950,114.77136,35.8436
b7951,113.52296,34.50481
b7952,115.04409,35.72783
b7953,113.34645,34.55696
b7954,115.73565,34.30594
b7955,113.37477,35.71306
b7956,114.01573,34.61046
b7957,114.18613,34.31066
b7958,114.52858,36.67552
b7959,115.40551,35.73506
b7960,114.79115,35.43179
b7961,114.80246,34.90975
b7962,115.37723,34.41239
b7963,114.25516,36.92481
b7964,113.19492,34.31932
b7965,115.47978,35.75862
b7966,115.68278,36.72407
b7967,113.96079,35.05948
b7968,114.84224,36.10448
b7969,113.1511,35.87821
b7970,115.65937,36.83107
b7971,115.74511,36.88579
b7972,113.18281,36.99902
b7973,113.53678,36.2077
b7974,114.94242,36.39678
b7975,114.41078,34.34185
b7976,115.37079,34.34433
b7977,114.31733,36.89623
b7978,114.98848,34.28076
b7979,115.76478,34.98089
b7980,115.06477,34.28724
b7981,113.88823,34.21569
b7982,113.23984,35.5479
b7983,114.57218,36.8537
b7984,113.43894,34.45227
b7985,115.49083,35.87823
b7986,114.47217,34.28982
b7987,115.7319,35.49179
b7988,115.26855,34.26276
b7989,115.90303,36.86121
b7990,115.6537,36.37358
b7991,114.8907,34.69257
b7992,114.64622,34.8227
b7993,114.67662,34.41488
b7994,113.84474,34.289
b7995,114.03739,36.40479
b7996,114.77946,36.31224
b7997,114.58295,34.8519
b7998,113.72162,36.48786
b7999,113.22483,35.57298
b8000,115.57361,35.47554
b8001,113.91552,34.69166
b8002,115.19052,34.85901
b8003,115.24187,36.9911
b8004,114.14007,36.54627
b8005,115.32758,36.00841
b8006,113.2864,34.84804
b8007,114.30087,35.07373
b8008,114.72386,36.66847
b8009,114.96911,34.66329
b8010,115.52147,36.35451
b8011,114.13161,35.1195
b8012,114.34825,36.5246
b8013,114.79421,35.77582
b8014,115.99482,35.62594
b8015,115.44992,34.93507
b8016,113.22214,34.49681
b8017,113.46784,36.22905
b8018,113.17481,36.4989
b8019,113.73903,34.22164
b8020,114.50383,36.18342
b8021,113.31296,35.35434
b8022,113.13722,35.21363
b8023,113.67874,36.3415
b8024,113.44052,35.10064
b8025,115.50607,34.51187
b8026,115.39182,35.81773
b8027,114.34576,34.36174
b8028,114.01928,36.01237
b8029,113.48426,35.16002
b8030,113.17462,36.04201
b8031,114.95259,36.4651
b8032,114.74632,34.31028
b8033,114.10632,34.34981
b8034,114.50506,34.54582
b8035,113.53071,34.2707
b8036,114.90227,34.6208
b8037,115.18866,36.12598
b8038,114.33374,34.16297
b8039,114.89806,35.98284
b8040,113.46548,35.71169
b8041,114.41805,36.33962
b8042,114.55312,36.55276
b8043,115.98151,35.16035
b8044,115.95068,35.87421
b8045,113.96443,35.75891
b8046,114.41807,34.86047
b8047,114.1215,34.28448
b8048,115.35555,34.92734
b8049,115.34713,35.69338
b8050,115.45681,34.18072
b8051,113.22496,35.71052
b8052,113.25992,35.11651
b8053,113.9409,34.2286
b8054,113.86548,36.27904
b8055,115.37865,35.11559
b8056,114.13937,36.30121
b8057,113.63122,34.91076
b8058,114.11628,34.83417
b8059,115.18476,34.50852
b8060,113.76268,36.1246
b8061,114.77956,36.92806
b8062,113.48877,36.51654
b8063,114.13156,34.93992
b8064,115.31864,36.21297
b8065,115.39154,35.28415
b8066,113.13512,35.0734
b8067,115.91925,35.26711
b8068,115.40143,36.70588
b8069,113.18784,36.55001
b8070,113.41812,36.95704
b8071,114.17939,35.85377
b8072,115.21888,34.80018
b8073,114.36717,36.1849
b8074,114.66977,36.07393
b8075,113.23906,36.34212
b8076,115.60073,34.29309
b8077,115.66804,35.61208
b8078,113.56402,36.35366
b8079,113.86057,36.43761
b8080,115.29447,35.09093
b8081,114.2492,35.57845
b8082,113.62355,35.34672
b8083,113.24334,34.86971
b8084,115.53493,34.85602
b8085,113.76537,36.36698
b8086,113.2908,36.01505
b8087,115.42483,34.8951
b8088,114.14989,36.1959
b8089,113.8848,36.22752
b8090,114.56938,35.15443
b8091,113.67353,34.18309
b8092,113.31636,34.24957
b8093,113.71826,35.05093
b8094,114.46026,36.16508
b8095,113.65428,35.54901
b8096,114.20044,36.56576
b8097,113.96791,35.84253
b8098,115.18873,35.39656
b8099,115.50867,35.21799
b8100,115.91465,36.84396
b8101,113.26175,35.8248
b8102,114.98335,36.83435
b8103,115.83793,36.12459
b8104,113.8315,35.69219
b8105,115.84056,35.61152
b8106,114.7191,34.55322
b8107,114.61689,34.94429
b8108,114.67126,35.29314
b8109,115.51419,35.46791
b8110,113.985,34.41947
b8111,113.50034,34.60758
b8112,115.56745,36.12191
b8113,114.1148,35.87876
b8114,115.33904,36.53915
b8115,114.02782,36.40869
b8116,114.02679,34.74779
b8117,113.65111,36.04751
b8118,114.60836,36.30741
b8119,114.51025,36.08744
b8120,115.53427,35.78287
b8121,114.2154,34.62524
b8122,114.6851,35.21246
b8123,115.51835,34.30245
b8124,113.59739,34.52183
b8125,114.60472,34.8393
b8126,113.36884,35.24853
b8127,113.63276,34.44562
b8128,114.54349,34.23674
b8129,113.71864,35.45887
b8130,114.09179,34.52741
b8131,113.31475,35.05679
b8132,115.62426,35.80797
b8133,113.45465,36.5815
b8134,113.5172,36.95282
b8135,114.95166,34.20205
b8136,115.76046,36.79271
b8137,115.03636,35.93869
b8138,113.68962,35.94293
b8139,114.24717,35.87969
b8140,114.62534,35.15363
b8141,115.44677,34.57726
b8142,114.53968,36.68781
b8143,113.84489,36.56349
b8144,113.8046,36.92784
b8145,114.50127,36.91839
b8146,113.90234,34.84133
b8147,115.25946,34.64182
b8148,114.09143,35.69293
b8149,114.69411,35.42728
b8150,114.79615,35.03401
b8151,115.94777,35.93886
b8152,115.18126,34.93092
b8153,114.19881,36.87643
b8154,115.4428,35.41744
b8155,113.20529,34.59809
b8156,115.55976,34.6158
b8157,113.25171,35.30065
b8158,115.27425,36.86391
b8159,115.12983,34.13108
b8160,115.87348,36.88155
b8161,114.51265,35.52313
b8162,115.78757,34.82812
b8163,113.57019,36.05567
b8164,114.81315,36.60709
b8165,114.92137,35.57386
b8166,113.66284,35.40119
b8167,114.70575,34.69596
b8168,115.79508,35.49556
b8169,114.74392,34.95525
b8170,115.03239,35.18295
b8171,113.4362,34.26961
b8172,115.12723,35.81247
b8173,114.25729,34.97954
b8174,113.46511,34.44299
b8175,114.49028,36.13759
b8176,113.41986,34.28317
b8177,115.19636,36.20469
b8178,115.35899,35.59698
b8179,113.17567,34.47274
b8180,113.93362,36.81571
b8181,115.47708,34.24405
b8182,114.17223,35.75895
b8183,114.07128,35.2956
b8184,115.92586,36.051
b8185,113.61041,34.9116
b8186,114.75117,34.89367
b8187,115.20737,35.21696
b8188,114.08312,36.19855
b8189,115.79907,36.56625
b8190,113.68307,36.76113
b8191,115.77391,34.72774
b8192,115.018,34.26293
b8193,115.40412,36.59693
b8194,115.01504,34.76924
b8195,113.36948,36.22441
b8196,113.45981,35.7373
b8197,113.50848,34.1166
b8198,113.56014,36.24293
b8199,113.90465,35.88052
b8200,113.42024,34.32385
b8201,113.83712,34.24325
b8202,115.53657,36.77009
b8203,114.42317,36.03886
b8204,114.7737,35.30552
b8205,115.45698,34.53012
b8206,114.39375,34.60222
b8207,114.74382,34.20927
b8208,115.61164,36.42612
b8209,113.49376,36.89231
b8210,115.61713,34.55171
b8211,113.39852,35.38834
b8212,115.72632,36.98508
b8213,115.7818,36.81782
b8214,114.59502,34.17288
b8215,114.80579,36.57408
b8216,114.58213,34.36157
b8217,114.04347,35.60182
b8218,113.50414,34.78151
b8219,114.35291,36.89655
b8220,113.81145,36.03457
b8221,115.23974,34.95427
b8222,114.45656,34.1791
b8223,115.66669,34.59415
b8224,114.23341,34.90361
b8225,113.41197,35.16461
b8226,113.7791,35.32834
b8227,113.4548,36.47206
b8228,115.54603,35.03531
b8229,114.904,36.21078
b8230,114.19684,36.82068
b8231,113.81016,35.00406
b8232,114.72683,36.75151
b8233,115.39083,34.17739
b8234,114.19708,34.9498
b8235,115.46039,36.48736
b8236,113.39415,34.73187
b8237,114.78695,35.80263
b8238,113.34657,36.07358
b8239,114.58924,35.78906
b8240,113.3829,34.33475
b8241,115.86668,34.32734
b8242,114.76446,36.51058
b8243,114.60338,36.72794
b8244,115.042,35.12571
b8245,115.33269,34.17681
b8246,114.81364,34.50048
b8247,113.1613,34.23242
b8248,115.35484,36.58201
b8249,115.95497,36.74834
b8250,113.43218,34.82828
b8251,113.62194,34.15851
b8252,114.94077,34.1665
b8253,115.56473,36.58648
b8254,114.80042,35.78492
b8255,114.88482,35.60652
b8256,115.68459,35.67371
b8257,113.44396,34.24607
b8258,114.91271,35.17261
b8259,113.63217,34.81548
b8260,113.81361,36.03416
b8261,114.3903,34.59084
b8262,114.73045,36.66329
b8263,115.70338,34.80794
b8264,115.89724,36.74983
b8265,114.99275,36.43619
b8266,115.50287,36.60083
b8267,113.52005,35.49123
b8268,114.77702,34.53961
b8269,115.33188,34.32527
b8270,115.36117,34.556
b8271,114.12425,35.06299
b8272,114.41277,35.0333
b8273,114.67918,34.52126
b8274,113.37823,36.35013
b8275,115.59024,35.36137
b8276,113.15456,35.05805
b8277,113.28344,35.5552
b8278,113.93283,34.88167
b8279,113.64859,35.39128
b8280,114.89875,35.80908
b8281,115.51388,34.92124
b8282,115.41778,36.21717
b8283,113.53249,34.47877
b8284,113.57671,35.59528
b8285,115.04244,34.32394
b8286,113.48385,35.46597
b8287,115.96944,34.71207
b8288,113.78622,36.74599
b8289,115.52915,35.98878
b8290,114.55027,34.75673
b8291,115.53282,36.24187
b8292,115.38581,34.25273
b8293,115.2041,36.41179
b8294,113.81292,35.85492
b8295,114.44859,35.26498
b8296,114.9133,35.29374
b8297,113.1665,36.65147
b8298,115.86576,35.50447
b8299,115.76942,35.83349
b8300,113.79122,35.22532
b8301,114.27744,36.62282
b8302,114.06226,34.38754
b8303,113.82999,36.43499
b8304,114.47413,35.15517
b8305,115.05838,36.7329
b8306,115.10954,34.85081
b8307,114.15736,35.37339
b8308,114.10263,35.93463
b8309,113.4036,34.75688
b8310,114.59708,34.36181
b8311,115.06019,36.42858
b8312,114.31575,36.95699
b8313,113.34626,35.2845
b8314,114.46693,35.34699
b8315,115.68374,36.75713
b8316,113.19386,35.68125
b8317,114.13689,35.09707
b8318,114.31222,34.81109
b8319,115.91379,35.92545
b8320,114.39128,34.11802
b8321,115.56898,35.38958
b8322,114.7044,36.85976
b8323,113.57135,35.15802
b8324,115.89518,34.75972
b8325,113.18725,36.14943
b8326,115.83371,34.583
b8327,114.53229,34.3459
b8328,114.99171,35.84129
b8329,114.51216,35.42119
b8330,114.94855,34.76904
b8331,115.65894,35.42079
b8332,114.51874,36.36316
b8333,113.45624,35.72806
b8334,115.314,36.46822
b8335,114.31953,35.99348
b8336,113.66468,36.01033
b8337,114.03792,35.51111
b8338,114.12997,35.12745
b8339,113.90774,36.2922
b8340,115.80611,34.29891
b8341,115.3841,34.53339
b8342,113.21525,35.42458
b8343,114.84904,34.9232
b8344,114.63739,35.76719
b8345,113.36712,35.63477
b8346,114.57073,35.806
b8347,115.22653,36.03305
b8348,113.26413,35.55189
b8349,114.43892,34.68042
b8350,115.58144,35.5896
b8351,113.87641,36.34205
b8352,115.54417,36.66081
b8353,113.61894,35.30773
b8354,115.06741,35.23986
b8355,115.59715,35.84827
b8356,114.93494,36.99826
b8357,114.95141,36.05234
b8358,115.08051,36.02072
b8359,115.34951,36.63788
b8360,115.02018,35.90972
b8361,115.56256,34.53858
b8362,114.23921,35.34656
b8363,113.93904,36.08149
b8364,115.88686,36.71337
b8365,113.39303,35.15675
b8366,115.38184,34.87345
b8367,115.30531,36.86267
b8368,115.60589,36.44008
b8369,115.45626,36.25109
b8370,114.70305,35.66225
b8371,115.53711,34.17827
b8372,113.66969,34.97086
b8373,114.08802,36.68902
b8374,114.30922,36.755
b8375,115.34958,34.57822
b8376,115.9162,35.78928
b8377,114.71617,36.47067
b8378,114.22287,36.71496
b8379,115.64527,34.31503
b8380,113.53993,36.95858
b8381,115.82027,34.95326
b8382,113.32214,34.1692
b8383,115.01608,36.3461
b8384,114.25432,34.85624
b8385,113.34244,34.18157
b8386,113.31436,36.03629
b8387,114.14084,36.95604
b8388,113.17388,36.58824
b8389,115.74029,36.71966
b8390,114.58695,34.9569
b8391,114.90549,34.95653
b8392,114.08595,34.5587
b8393,114.98661,34.85842
b8394,115.12548,36.22664
b8395,114.8607,34.7244
b8396,114.18689,35.11929
b8397,113.12819,35.49751
b8398,114.46395,34.74655
b8399,115.68169,35.83147
b8400,113.86341,35.00085
b8401,115.93778,34.27245
b8402,114.60834,36.52283
b8403,115.94831,36.92929
b8404,115.08538,36.47909
b8405,114.26277,34.44258
b8406,113.24481,35.49424
b8407,115.24346,36.7654
b8408,113.75956,35.24078
b8409,115.72693,34.21792
b8410,114.56105,35.82137
b8411,114.82036,35.11121
b8412,114.92386,35.05047
b8413,115.46867,34.98713
b8414,114.4849,36.04449
b8415,115.57571,36.41597
b8416,115.33592,35.58525
b8417,115.33716,34.92832
b8418,113.75861,35.55759
b8419,114.21667,35.55164
b8420,115.59135,36.71147
b8421,115.1577,34.63625
b8422,113.17798,34.52413
b8423,114.21655,36.30255
b8424,115.28664,36.85315
b8425,113.58501,36.10789
b8426,113.28406,35.52273
b8427,113.82457,35.53756
b8428,113.85173,36.64318
b8429,114.52657,34.24835
b8430,115.4644,36.35482
b8431,114.61675,34.70018
b8432,113.79621,34.3161
b8433,114.10395,35.07258
b8434,113.25618,34.58712
b8435,113.48836,36.74903
b8436,114.26004,34.43491
b8437,114.99271,34.99256
b8438,115.80818,36.00052
b8439,114.07851,34.75939
b8440,113.70567,36.87874
b8441,114.22761,35.6364
b8442,114.25569,36.25403
b8443,115.73362,36.82547
b8444,115.79593,36.62908
b8445,115.31365,36.34548
b8446,113.40005,34.26952
b8447,113.69907,35.82425
b8448,114.36841,35.13429
b8449,113.29129,36.60817
b8450,113.20776,36.96242
b8451,113.47723,36.33883
b8452,115.88151,35.94915
b8453,113.5411,35.45672
b8454,115.07876,36.81411
b8455,113.11896,36.86975
b8456,113.94585,35.6371
b8457,114.52851,34.21754
b8458,114.48407,35.60086
b8459,114.48957,36.01086
b8460,114.17604,36.25634
b8461,113.30193,34.8991
b8462,113.57371,34.53257
b8463,115.161,36.45483
b8464,113.25603,36.40586
b8465,113.53238,36.55198
b8466,113.82329,34.88818
b8467,113.5932,35.92221
b8468,115.31196,36.99018
b8469,115.89398,36.77634
b8470,114.7594,34.58519
b8471,115.79709,35.41786
b8472,114.38542,36.78434
b8473,115.68965,34.54612
b8474,114.51812,34.28089
b8475,115.57051,34.57899
b8476,113.64125,35.92102
b8477,115.37187,36.18638
b8478,113.57808,34.29296
b8479,113.41345,36.07606
b8480,115.01146,35.68291
b8481,113.31224,34.595
b8482,114.45743,36.43916
b8483,113.78544,36.7414
b8484,114.82065,36.66515
b8485,115.49114,35.38401
b8486,114.41076,36.34786
b8487,115.32157,35.57189
b8488,113.79747,34.64712
b8489,113.67292,35.37968
b8490,114.41668,36.08507
b8491,114.05834,34.45877
b8492,114.84155,36.98688
b8493,115.59383,35.4958
b8494,113.86643,34.1731
b8495,113.69784,34.60604
b8496,115.93633,35.99788
b8497,113.29634,36.14682
b8498,115.48503,36.72834
b8499,114.58061,35.76516
b8500,115.14369,36.16314
b8501,115.91786,34.69938
b8502,113.29459,34.93463
b8503,115.84472,35.51187
b8504,115.50677,34.53389
b8505,114.13549,34.83154
b8506,113.75603,34.73055
b8507,115.86476,35.18092
b8508,113.16054,35.29269
b8509,113.70498,36.70228
b8510,115.42345,35.8101
b8511,113.12195,34.59532
b8512,114.19613,35.45968
b8513,113.66284,34.90047
b8514,113.31186,34.96677
b8515,113.47914,35.86726
b8516,114.65526,34.35005
b8517,114.06659,36.54821
b8518,114.12448,34.76522
b8519,113.24438,36.06656
b8520,115.53828,36.32975
b8521,114.28278,35.60256
b8522,114.35449,34.64263
b8523,113.60271,34.43156
b8524,115.63698,34.33437
b8525,114.11846,34.64237
b8526,113.95814,35.66558
b8527,115.28945,36.9273
b8528,114.94405,36.40003
b8529,115.22695,35.67018
b8530,113.37586,36.76273
b8531,113.91191,34.55388
b8532,115.84529,35.73034
b8533,113.7713,36.07507
b8534,115.59745,36.85289
b8535,113.59498,35.97421
b8536,115.55897,35.22023
b8537,113.41178,34.14815
b8538,115.01758,34.48931
b8539,113.99781,36.84152
b8540,114.75491,36.19333
b8541,113.80375,36.44306
b8542,114.17839,35.06579
b8543,115.32509,34.32776
b8544,115.38604,34.26101
b8545,113.86083,34.5873
b8546,115.93958,34.85084
b8547,113.70699,36.08547
b8548,114.89293,34.8168
b8549,114.42713,35.87358
b8550,113.4056,36.17149
b8551,113.79024,34.2878
b8552,115.67081,35.02545
b8553,115.82874,35.05901
b8554,113.26461,35.91095
b8555,113.54163,36.37986
b8556,114.65809,36.87372
b8557,113.84056,35.1591
b8558,113.47265,35.38662
b8559,114.19844,35.49191
b8560,113.69605,34.40414
b8561,115.39111,34.78822
b8562,114.9698,36.60321
b8563,114.24476,34.15678
b8564,115.91577,36.07702
b8565,113.52356,36.11744
b8566,114.30927,34.88457
b8567,113.9998,36.58712
b8568,114.14413,36.06748
b8569,113.58334,34.11564
b8570,113.74397,34.26763
b8571,114.68296,35.68045
b8572,114.21525,36.74241
b8573,113.34015,35.50862
b8574,113.61025,36.97139
b8575,114.98343,35.14226
b8576,114.43783,34.32353
b8577,114.78347,36.02792
b8578,115.41842,35.99248
b8579,113.32843,34.35785
b8580,114.57041,36.6258
b8581,114.20817,35.93493
b8582,115.49912,34.96787
b8583,115.18776,34.48309
b8584,115.62172,34.24465
b8585,114.4055,35.43063
b8586,114.24551,36.14698
b8587,113.46179,36.57228
b8588,115.66678,34.21322
b8589,115.84542,36.25245
b8590,113.38304,35.77716
b8591,114.65639,35.95643
b8592,113.20367,36.03645
b8593,114.49836,36.99573
b8594,113.90991,36.34923
b8595,115.19502,36.73463
b8596,114.75775,34.15687
b8597,114.89906,36.28884
b8598,114.95054,35.12696
b8599,115.42967,34.85075
b8600,115.27851,34.23702
b8601,113.57139,36.62953
b8602,113.66961,36.97976
b8603,115.6434,36.46745
b8604,115.34877,34.9219
b8605,115.93098,34.676
b8606,115.34006,36.12103
b8607,114.47414,36.64266
b8608,113.19904,36.14962
b8609,114.04438,36.17091
b8610,114.84741,35.42585
b8611,115.78681,35.79705
b8612,115.67734,35.04574
b8613,113.50278,36.43763
b8614,113.84989,35.22292
b8615,114.68234,35.18144
b8616,115.60722,36.68994
b8617,115.37225,36.09813
b8618,113.92883,34.99627
b8619,114.15686,34.95255
b8620,113.25563,35.89387
b8621,115.83322,36.5365
b8622,113.58293,34.18523
b8623,114.33125,35.56174
b8624,115.76243,36.11395
b8625,115.46105,35.92731
b8626,113.21528,35.93031
b8627,114.61788,34.31886
b8628,113.98666,35.48863
b8629,115.95109,35.45334
b8630,113.12873,34.95867
b8631,113.88252,34.28983
b8632,114.90396,34.25762
b8633,114.22632,36.05997
b8634,113.48977,34.70518
b8635,113.12544,36.91118
b8636,113.60304,35.51723
b8637,115.53555,35.25657
b8638,114.39694,36.81401
b8639,114.6755,35.6955
b8640,114.07754,35.57051
b8641,115.91813,35.44631
b8642,115.22972,35.27994
b8643,115.74275,35.96118
b8644,115.82914,36.82698
b8645,114.67835,35.06189
b8646,114.93301,34.41561
b8647,113.5938,35.16589
b8648,113.49582,36.17307
b8649,114.49727,36.23199
b8650,114.25306,34.47483
b8651,115.816,35.91446
b8652,113.13702,36.9336
b8653,114.16319,36.40922
b8654,113.56668,34.53555
b8655,114.11333,36.74018
b8656,114.11667,36.52522
b8657,115.35911,34.85439
b8658,114.74127,35.51409
b8659,113.52688,34.61039
b8660,114.70531,36.82853
b8661,115.80948,34.65796
b8662,115.62986,36.69514
b8663,115.51747,36.03884
b8664,115.36511,34.88626
b8665,115.81922,36.7778
b8666,113.54107,35.52991
b8667,113.32089,35.89886
b8668,114.36255,36.74061
b8669,114.06444,35.63587
b8670,114.34244,36.60445
b8671,115.63586,36.2918
b8672,113.73896,36.7143
b8673,113.63702,35.18373
b8674,114.4485,34.17932
b8675,115.72926,36.48506
b8676,114.09102,35.05918
b8677,113.44373,35.46652
b8678,114.49178,35.09515
b8679,114.09651,35.92907
b8680,115.66302,34.94589
b8681,114.97909,34.84706
b8682,113.2028,35.44723
b8683,115.23069,35.70313
b8684,114.87566,36.57996
b8685,113.60884,35.81917
b8686,113.15463,35.92182
b8687,114.52685,34.29827
b8688,115.78605,34.70801
b8689,114.00029,36.53945
b8690,114.82733,35.98579
b8691,115.23153,35.52021
b8692,113.33296,36.05249
b8693,114.96718,35.97371
b8694,115.44337,35.73329
b8695,114.84565,34.94838
b8696,113.99576,36.44319
b8697,113.97313,34.88838
b8698,115.81293,35.71124
b8699,114.09949,36.82371
b8700,113.25817,35.27832
b8701,115.66708,34.60046
b8702,114.61551,36.00331
b8703,113.41399,36.37659
b8704,115.8773,36.8444
b8705,115.98457,36.80999
b8706,115.21429,36.11062
b8707,114.43172,36.82434
b8708,114.74481,35.83358
b8709,115.93711,35.05273
b8710,115.21544,34.20023
b8711,114.07017,36.04391
b8712,115.59278,36.21413
