name,lon,lat
a7964,115.56405,36.76494
a7965,115.12495,36.97236
a7966,113.66707,36.36913
a7967,113.34198,35.05337
a7968,115.72034,35.63362
a7969,115.13942,35.79904
a7970,113.70934,36.93609
a7971,113.78063,36.44354
a7972,114.94221,36.27379
a7973,114.31487,35.68982
a7974,115.91228,34.48052
a7975,113.14853,34.42745
a7976,114.9694,34.69229
a7977,115.59335,35.45244
a7978,114.20636,34.69776
a7979,114.36892,34.38849
a7980,114.13361,36.37742
a7981,113.40212,34.77175
a7982,114.99729,35.87288
a7983,114.08887,35.70776
a7984,115.30669,35.14258
a7985,115.7898,36.81491
a7986,115.95848,36.64396
a7987,114.99101,35.90262
a7988,113.27056,36.61456
a7989,114.81782,36.83967
a7990,113.53355,36.04649
a7991,113.36251,36.23576
a7992,115.06654,36.66075
a7993,114.55137,34.28373
a7994,114.92301,36.70778
a7995,115.67114,35.57762
a7996,114.00338,36.16559
a7997,113.37985,35.8511
a7998,113.26496,36.67644
a7999,115.31243,34.37303
a8000,114.04127,36.33996
a8001,115.26413,35.08314
a8002,115.36431,35.95619
a8003,115.18574,36.07578
a8004,114.44814,36.02448
a8005,113.59299,34.97871
a8006,115.61313,34.81797
a8007,115.53133,35.08537
a8008,115.69621,36.28159
a8009,113.67024,36.50746
a8010,114.78756,35.85757
a8011,115.84884,34.74474
a8012,114.09019,34.38042
a8013,113.50786,36.23877
a8014,113.64794,35.54646
a8015,114.68048,35.82488
a8016,115.74617,36.76705
a8017,113.70793,34.12206
a8018,114.76374,36.17911
a8019,115.78083,35.10309
a8020,113.94552,36.14705
a8021,114.60472,35.00328
a8022,114.89584,35.39564
a8023,114.63197,35.95698
a8024,115.00844,35.70194
a8025,114.88185,34.80551
a8026,114.77401,36.11303
a8027,113.23394,34.52318
a8028,114.37601,34.56523
a8029,113.11759,34.51521
a8030,114.51606,34.19575
a8031,114.24312,36.08964
a8032,115.56359,36.6557
a8033,114.29987,34.30797
a8034,115.18662,35.1466
a8035,115.0418,35.72724
a8036,114.72138,34.53951
a8037,115.17585,34.95374
a8038,115.00124,35.17865
a8039,115.50612,36.71385
a8040,114.78918,35.97599
a8041,115.91217,35.63701
a8042,113.27978,36.65437
a8043,115.92256,36.63219
a8044,114.56363,34.73364
a8045,114.97016,36.01925
a8046,114.42622,35.46835
a8047,115.744,36.97801
a8048,115.67645,36.48869
a8049,115.34199,35.0388
a8050,115.78863,36.78638
a8051,115.31524,35.26896
a8052,114.63632,36.60391
a8053,113.28051,34.60427
a8054,113.6072,35.97819
a8055,114.53119,35.03581
a8056,113.64492,36.74835
a8057,114.07791,35.14714
a8058,115.14682,35.62502
a8059,115.49232,34.48221
a8060,114.9847,35.6418
a8061,114.37175,36.61574
a8062,113.72411,34.74849
a8063,113.94343,35.77685
a8064,114.29102,34.43541
a8065,114.27728,35.81706
a8066,114.7821,36.63591
a8067,114.75391,34.72699
a8068,113.67443,35.71523
a8069,114.61562,35.20227
a8070,113.88242,34.44386
a8071,115.19015,36.83656
a8072,114.50355,34.32582
a8073,113.13406,34.66593
a8074,113.76501,35.7906
a8075,115.03978,35.38562
a8076,114.69159,36.15413
a8077,114.10452,34.88995
a8078,113.74539,35.57262
a8079,115.20457,34.73554
a8080,114.00716,34.37506
a8081,115.75667,34.43894
a8082,114.56744,35.89993
a8083,114.49735,36.21404
a8084,113.46711,35.13125
a8085,114.35514,35.47539
a8086,113.12772,36.58827
a8087,114.95562,36.83775
a8088,115.15606,34.42628
a8089,115.73135,34.19198
a8090,115.38615,34.3997
a8091,114.85425,34.22988
a8092,113.74869,35.30125
a8093,114.1702,36.20868
a8094,113.18044,34.32129
a8095,113.9947,34.98573
a8096,115.43789,35.75817
a8097,115.19785,35.21427
a8098,113.80709,35.99347
a8099,115.07565,35.42384
a8100,114.17256,35.32183
a8101,113.24124,34.1423
a8102,115.09482,34.66281
a8103,114.13969,35.14025
a8104,114.58187,35.44073
a8105,114.14484,36.5313
a8106,113.53496,36.07817
a8107,114.8704,34.3551
a8108,114.18206,35.02794
a8109,114.01849,35.4065
a8110,114.89042,35.74166
a8111,113.705,34.88587
a8112,115.23002,35.28403
a8113,114.39148,34.87538
a8114,115.0902,34.72059
a8115,113.40167,36.72447
a8116,113.6497,35.42712
a8117,115.82291,34.28488
a8118,113.96913,36.55803
a8119,114.42886,34.55736
a8120,114.06376,35.24142
a8121,115.98435,36.84966
a8122,115.16284,35.31956
a8123,114.64209,34.62482
a8124,115.54902,36.51402
a8125,115.89853,35.4817
a8126,115.47113,36.7904
a8127,115.27573,36.20022
a8128,114.41713,34.73085
a8129,113.27234,34.53332
a8130,115.58514,36.66286
a8131,115.50469,34.63876
a8132,113.64892,34.86571
a8133,114.19268,34.33048
a8134,113.19544,35.11743
a8135,113.55827,36.5657
a8136,113.92943,34.1751
a8137,115.16916,34.14323
a8138,113.76746,35.99656
a8139,113.49059,36.83876
a8140,113.81004,34.84719
a8141,115.59574,36.56237
a8142,115.82396,35.89297
a8143,113.78575,36.07548
a8144,115.74373,36.5932
a8145,114.04461,34.9161
a8146,115.04979,36.95886
a8147,115.32586,36.56227
a8148,114.98566,36.63887
a8149,115.32023,35.78706
a8150,115.49117,36.54193
a8151,115.36842,36.35399
a8152,114.36013,35.83576
a8153,113.41914,35.44062
a8154,113.87765,36.79636
a8155,115.66439,36.46996
a8156,114.18026,35.48729
a8157,114.45759,35.66265
a8158,113.54315,36.99947
a8159,114.82236,36.48978
a8160,115.13303,34.68921
a8161,113.71706,36.34272
a8162,115.72008,36.09857
a8163,113.82058,35.01018
a8164,113.2352,35.87888
a8165,114.14905,34.43959
a8166,113.83117,34.78755
a8167,114.95646,35.82111
a8168,113.52938,36.22188
a8169,113.39955,34.6217
a8170,113.51324,34.57255
a8171,115.88698,36.75632
a8172,114.85795,35.12966
a8173,115.73485,36.49304
a8174,114.84848,34.15438
a8175,113.72724,36.42267
a8176,113.56435,35.47774
a8177,113.42175,35.53554
a8178,113.56316,34.40767
a8179,114.50141,34.47422
a8180,113.70291,34.49713
a8181,113.8234,35.53241
a8182,113.66535,34.77973
a8183,115.54319,35.27353
a8184,114.00508,35.31249
a8185,114.04996,34.20709
a8186,115.67677,36.98679
a8187,113.25769,36.39651
a8188,113.53603,36.98294
a8189,113.20956,36.27831
a8190,114.93556,35.38048
a8191,115.04213,35.80688
a8192,114.69078,35.82918
a8193,113.54968,35.55085
a8194,115.14894,34.18084
a8195,114.91619,36.2491
a8196,113.94641,34.98058
a8197,114.01075,34.33865
a8198,113.94136,36.08538
a8199,113.5149,36.1594
a8200,113.49218,35.7607
a8201,115.36675,36.09615
a8202,114.09883,36.16489
a8203,113.22222,34.97047
a8204,115.33272,35.8874
a8205,115.37853,36.26301
a8206,114.52526,34.50849
a8207,113.68473,35.01181
a8208,114.89659,34.57565
a8209,114.40708,35.94283
a8210,115.64469,34.51216
a8211,113.69519,34.6489
a8212,113.29844,34.27566
a8213,113.57019,35.06005
a8214,113.9139,35.63256
a8215,113.43441,35.53545
a8216,115.84074,36.89131
a8217,115.83953,36.95121
a8218,113.57797,35.10801
a8219,115.49751,36.75956
a8220,113.47061,34.76065
a8221,115.66406,36.50589
a8222,115.72541,35.35629
a8223,113.47575,34.80164
a8224,113.93652,35.07848
a8225,115.50757,34.59454
a8226,114.759,35.61612
a8227,114.64719,35.7358
a8228,113.60834,35.31351
a8229,113.51182,35.73575
a8230,113.12891,34.93829
a8231,114.23874,36.34759
a8232,115.17474,35.84489
a8233,114.87923,34.27989
a8234,113.464,36.80337
a8235,113.13135,35.80895
a8236,114.41967,35.20957
a8237,114.5135,35.07851
a8238,114.42858,34.80783
a8239,114.67592,36.35094
a8240,114.61498,36.14286
a8241,114.68998,35.19312
a8242,115.01004,35.08687
a8243,113.42432,36.65763
a8244,113.87256,35.34019
a8245,115.14842,36.23138
a8246,114.49987,35.94364
a8247,115.47651,34.55033
a8248,114.36795,36.33971
a8249,115.36709,34.82657
a8250,113.79797,35.38348
a8251,115.29586,35.38057
a8252,115.49381,34.29101
a8253,115.01643,36.22369
a8254,114.60978,34.81252
a8255,113.96283,35.5879
a8256,114.79236,34.99538
a8257,113.79204,36.49237
a8258,113.17122,34.24305
a8259,114.08446,36.23742
a8260,113.80777,36.38057
a8261,113.84059,34.33821
a8262,113.76085,35.40689
a8263,115.15139,36.94316
a8264,114.70006,35.94791
a8265,115.87804,34.27399
a8266,113.86695,36.24551
a8267,113.93171,35.49335
a8268,115.80739,35.86996
a8269,114.11171,36.23851
a8270,114.59137,36.66543
a8271,113.43835,35.66568
a8272,115.02618,35.31438
a8273,115.82103,36.24554
a8274,113.36364,36.81144
a8275,113.67306,35.99776
a8276,113.77462,34.61914
a8277,113.80486,34.41401
a8278,115.66848,35.99443
a8279,115.35113,34.62234
a8280,114.76711,35.71097
a8281,113.58465,34.88359
a8282,113.28424,36.5473
a8283,115.43211,35.92693
a8284,115.19465,35.1257
a8285,115.01344,34.28727
a8286,114.99146,35.57329
a8287,114.0873,36.4666
a8288,114.67259,36.35171
a8289,115.5908,36.10587
a8290,113.81364,35.13211
a8291,115.57813,36.5656
a8292,114.82763,35.65176
a8293,115.02144,36.21131
a8294,114.24647,35.39927
a8295,115.92335,36.29548
a8296,113.7112,35.18259
a8297,114.23204,35.70477
a8298,114.72594,35.69871
a8299,113.37683,35.77507
a8300,114.45699,34.43041
a8301,115.13484,34.31305
a8302,115.76247,34.59534
a8303,114.2193,36.76369
a8304,114.7785,34.4397
a8305,114.9918,36.40859
a8306,115.74013,36.73386
a8307,114.95148,36.43997
a8308,114.46318,35.93875
a8309,115.92362,36.73707
a8310,114.61591,35.93681
a8311,115.45468,34.45603
a8312,114.8773,36.89211
a8313,115.47261,36.05085
a8314,113.88348,36.29781
a8315,114.7037,36.39685
a8316,115.66382,35.20924
a8317,113.38571,35.17565
a8318,113.94072,35.84474
a8319,115.06388,34.2463
a8320,115.79171,36.78757
a8321,114.3975,34.24437
a8322,113.65711,36.99149
a8323,115.30599,36.39617
a8324,113.79009,36.58176
a8325,114.36767,34.90843
a8326,113.5879,36.43037
a8327,114.25941,34.47036
a8328,115.79127,35.01615
a8329,115.33974,36.7224
a8330,114.65407,34.2792
a8331,114.81835,36.75937
a8332,114.71178,36.71291
a8333,115.70119,36.08186
a8334,114.66072,34.99096
a8335,113.33018,36.96987
a8336,114.55399,36.00559
a8337,114.36826,35.1341
a8338,115.67571,36.48868
a8339,113.76304,34.56103
a8340,114.52916,36.59502
a8341,114.57892,36.76175
a8342,114.70541,35.03359
a8343,113.46753,34.21516
a8344,115.97836,36.99404
a8345,115.30388,34.47361
a8346,114.87563,36.25479
a8347,113.95472,36.41535
a8348,113.80175,34.65264
a8349,113.96551,35.27544
a8350,113.39534,34.22952
a8351,115.05661,36.31145
a8352,113.89071,36.89878
a8353,113.29019,35.70482
a8354,115.6838,35.91458
a8355,114.10273,34.18431
a8356,115.46903,35.21639
a8357,113.82985,34.86926
a8358,115.09679,35.29716
a8359,114.01273,34.39198
a8360,115.81917,36.48028
a8361,113.46247,35.12755
a8362,115.34002,34.58944
a8363,113.11341,35.78062
a8364,113.13852,35.79845
a8365,114.56298,36.93493
a8366,115.26053,36.75251
a8367,114.94407,36.68964
a8368,113.38789,35.8148
a8369,115.6767,34.49824
a8370,115.91023,35.34165
a8371,115.63175,35.32949
a8372,115.99941,35.81001
a8373,115.29244,35.96232
a8374,114.10252,35.19248
a8375,114.96064,34.7987
a8376,114.58806,35.33291
a8377,114.15598,34.63247
a8378,115.92472,34.24823
a8379,113.73742,34.5173
a8380,114.92241,36.21038
a8381,113.20489,34.86475
a8382,115.35284,35.35826
a8383,113.66421,35.17282
a8384,113.58501,35.49631
a8385,113.32548,34.70256
a8386,113.87123,34.51831
a8387,114.61596,35.86074
a8388,113.83228,35.34344
a8389,115.93954,34.82609
a8390,113.96356,36.48131
a8391,114.11566,34.74076
a8392,115.9338,36.91481
a8393,114.89632,34.57415
a8394,114.01574,36.54978
a8395,115.56344,36.77619
a8396,114.62661,34.32151
a8397,115.06094,36.55283
a8398,114.07085,34.98953
a8399,114.54216,34.15979
a8400,113.79776,35.55821
a8401,113.27343,36.76414
a8402,114.25885,35.21036
a8403,114.2826,34.96117
a8404,114.51633,34.23676
a8405,114.40537,36.15783
a8406,115.37042,35.85381
a8407,113.48425,35.83534
a8408,113.89273,36.02295
a8409,115.376,36.12203
a8410,115.65578,35.85036
a8411,113.55263,34.23374
a8412,113.24227,35.21207
a8413,115.33388,34.25622
a8414,114.62765,36.9447
a8415,115.32602,36.99032
a8416,113.96396,36.25448
a8417,115.49676,35.36073
a8418,114.83115,36.88373
a8419,113.76061,36.64581
a8420,115.42302,36.19495
a8421,113.26973,36.53801
a8422,115.00312,35.85632
a8423,114.64876,36.20371
a8424,113.31823,36.50796
a8425,113.75501,36.19198
a8426,114.51839,34.47388
a8427,114.7321,36.33101
a8428,115.86658,34.6548
a8429,115.63515,36.67459
a8430,113.48665,36.95583
a8431,114.3904,36.92621
a8432,113.62319,36.38445
a8433,113.11701,36.08108
a8434,114.57281,34.52737
a8435,114.37285,36.52488
a8436,115.31623,36.82291
a8437,114.37595,35.53397
a8438,113.70973,35.77764
a8439,113.36026,36.47916
a8440,113.2935,36.57044
a8441,114.99508,35.3314
a8442,114.15552,35.77845
a8443,115.20526,36.50985
a8444,114.19074,35.64682
a8445,114.42121,35.27233
a8446,113.54205,34.60441
a8447,114.5793,35.64928
a8448,115.07649,35.53725
a8449,113.88965,36.15236
a8450,113.86778,36.30498
a8451,113.66703,36.53181
a8452,113.92967,34.88641
a8453,114.78212,35.49797
a8454,115.24121,35.57322
a8455,115.17741,34.21513
a8456,114.6035,36.22338
a8457,113.31843,35.64843
a8458,114.16487,34.74355
a8459,113.19565,36.13131
a8460,115.75592,36.6939
a8461,115.36986,36.14343
a8462,115.69368,34.24468
a8463,115.79375,34.63779
a8464,114.71112,36.54591
a8465,113.64272,34.81518
a8466,113.69634,35.22918
a8467,115.57212,34.86057
a8468,115.77372,36.44013
a8469,115.58317,34.33865
a8470,114.87966,34.61653
a8471,115.46274,35.81587
a8472,115.70612,36.04257
a8473,115.01083,35.37298
a8474,115.16693,36.51111
a8475,114.40064,36.98911
a8476,114.40153,36.66196
a8477,113.95819,36.43322
a8478,115.1982,35.80397
a8479,114.91067,36.82274
a8480,114.06597,36.62936
a8481,115.3803,34.29659
a8482,113.53137,34.38861
a8483,114.17094,34.21391
a8484,114.84554,34.31044
a8485,114.66036,34.22956
a8486,114.0009,36.99458
a8487,115.02499,36.75374
a8488,115.65906,36.94942
a8489,115.02037,36.12182
a8490,113.34345,35.41554
a8491,115.29782,35.45923
a8492,114.81599,34.94517
a8493,113.40322,35.45454
a8494,113.27012,34.95411
a8495,114.59554,36.51448
a8496,113.96157,35.20755
a8497,113.62747,36.81732
a8498,114.25546,36.65212
a8499,115.16697,35.79411
a8500,114.71852,36.0876
a8501,114.93531,36.96902
a8502,114.9542,34.4554
a8503,114.28757,35.85256
a8504,114.70053,35.41532
a8505,114.97449,35.86624
a8506,115.28955,36.78449
a8507,114.71998,36.47852
a8508,115.7023,35.66664
a8509,113.96768,36.42782
a8510,115.97241,34.27335
a8511,115.69209,35.96465
a8512,114.92286,35.18549
a8513,115.29103,34.6299
a8514,115.22357,34.19018
a8515,114.04299,36.6455
a8516,114.29404,34.18641
a8517,114.1968,36.47215
a8518,113.50856,34.22384
a8519,114.32484,35.58514
a8520,114.19925,35.67247
a8521,115.87137,34.35709
a8522,114.52339,34.72345
a8523,114.22319,36.5973
a8524,115.04525,36.57821
a8525,113.1577,35.3505
a8526,113.41319,36.86326
a8527,113.4357,35.06586
a8528,114.77374,36.13508
a8529,115.81811,34.89576
a8530,113.38363,36.30236
a8531,114.42385,34.93309
a8532,114.12667,36.40644
a8533,113.92011,34.18987
a8534,113.23088,36.9184
a8535,115.62976,36.93273
a8536,114.38169,36.34159
a8537,114.16263,36.65142
a8538,113.72496,34.51172
a8539,113.30522,36.49105
a8540,115.60045,34.52634
a8541,115.38753,34.76912
a8542,113.50429,34.46404
a8543,115.16774,35.05744
a8544,114.86173,34.949
a8545,113.66896,35.21799
a8546,115.31593,34.95739
a8547,113.49493,34.75162
a8548,114.50773,35.5788
a8549,114.19393,35.76755
a8550,113.21352,34.90974
a8551,114.46315,35.96493
a8552,114.18873,34.63021
a8553,113.74411,34.42438
a8554,114.75158,35.08916
a8555,115.35786,35.89125
a8556,115.99127,36.7427
a8557,115.95235,35.64589
a8558,114.05237,36.95414
a8559,113.5313,34.94891
a8560,113.78688,34.7572
a8561,113.9054,35.66544
a8562,115.03772,34.873
a8563,115.37992,36.234
a8564,114.9981,34.42027
a8565,115.73294,35.78269
a8566,114.85449,34.16444
a8567,114.08987,34.68663
a8568,115.36544,35.13769
a8569,115.7764,36.77337
a8570,114.45057,36.36874
a8571,113.8883,35.78182
a8572,113.35555,36.60605
a8573,113.19392,35.17634
a8574,115.0838,35.20424
a8575,115.2709,36.60453
a8576,113.94556,36.89648
a8577,114.53834,36.10618
a8578,113.80206,35.60987
a8579,114.32952,36.54781
a8580,113.94605,34.94185
a8581,113.68568,35.63333
a8582,115.51641,36.18095
a8583,113.8063,36.56651
a8584,114.59488,35.03324
a8585,113.61001,35.58736
a8586,115.66909,34.53065
a8587,113.11933,35.21547
a8588,115.50547,34.65498
a8589,114.6531,35.27343
a8590,114.97535,35.44629
a8591,113.46106,35.62816
a8592,115.54341,35.87362
a8593,115.72586,36.07876
a8594,115.4655,36.94518
a8595,115.9616,35.22186
a8596,113.25773,35.59446
a8597,113.33975,34.33091
a8598,115.46341,35.78692
a8599,115.53361,35.36242
a8600,115.99529,35.06321
a8601,115.2315,34.22241
a8602,114.90018,35.31797
a8603,113.39464,35.56377
a8604,113.4409,35.09386
a8605,115.10525,36.97094
a8606,114.93145,36.35164
a8607,113.6313,36.50665
a8608,115.63045,36.19753
a8609,115.34756,36.82133
a8610,115.06352,34.85355
a8611,115.15622,35.58559
a8612,115.87439,35.31545
a8613,114.41619,35.51498
a8614,115.92481,36.71916
a8615,114.132,36.4879
a8616,115.93646,35.35118
a8617,113.22764,35.83972
a8618,114.71391,36.95164
a8619,115.6488,35.27379
a8620,114.19529,36.78337
a8621,114.81565,36.30848
a8622,115.76436,35.09673
a8623,114.19299,35.12636
a8624,115.66063,36.9578
a8625,115.4418,36.87388
a8626,114.04882,35.41046
a8627,113.35894,36.78482
a8628,115.27982,35.09956
a8629,114.32267,35.05411
a8630,115.95327,36.87337
a8631,114.66065,36.187
a8632,115.42886,34.90901
a8633,113.3847,35.84396
a8634,113.99855,35.88492
a8635,113.63177,35.21779
a8636,113.95938,34.68391
a8637,114.29538,35.28144
a8638,115.22892,34.68695
a8639,114.68146,35.0477
a8640,115.36518,34.20468
a8641,115.90954,34.11531
a8642,115.02304,34.82574
a8643,113.21865,35.81442
a8644,114.58951,34.22132
a8645,113.412,35.88482
a8646,114.3726,35.05565
a8647,114.19285,36.77747
a8648,113.95862,35.14189
a8649,115.54587,36.73192
a8650,114.14509,35.97917
a8651,113.45532,35.64638
a8652,115.28615,36.27009
a8653,113.23234,36.79808
a8654,115.53443,36.15178
a8655,115.82198,35.87411
a8656,115.68913,34.52888
a8657,115.13228,34.88043
a8658,114.11253,35.79464
a8659,113.38697,34.20871
a8660,113.43485,36.45882
a8661,114.69511,36.91539
a8662,115.8382,36.34045
a8663,115.84149,34.11264
a8664,114.95534,34.84988
a8665,114.33219,36.18421
a8666,115.63115,34.54228
a8667,113.14145,34.5197
a8668,113.53696,36.65848
a8669,114.7088,35.12988
a8670,115.05145,36.55183
a8671,113.52226,35.8772
a8672,115.90236,36.81272
a8673,114.83519,34.38358
a8674,114.59565,35.20306
a8675,114.85816,36.80211
a8676,114.00327,36.63901
a8677,114.61469,35.63827
a8678,113.46297,36.61401
a8679,113.52343,36.09492
a8680,114.20536,36.97387
a8681,114.92113,35.9382
a8682,115.69595,35.27754
a8683,115.32929,35.10258
a8684,114.5159,35.40381
a8685,114.02652,35.50217
a8686,115.37893,36.05207
a8687,115.51357,34.52289
a8688,114.67755,36.46471
a8689,114.28911,34.85516
a8690,115.48621,35.006
a8691,113.46923,35.73513
a8692,113.45581,36.74679
a8693,113.83949,35.94199
a8694,114.2136,34.44536
a8695,115.60131,36.33224
a8696,115.50927,35.49761
a8697,113.72427,34.3922
a8698,114.36694,36.2241
a8699,115.51205,34.32886
a8700,115.20469,36.93429
a8701,115.81402,34.8488
a8702,115.16677,36.33458
a8703,114.95437,36.16524
a8704,113.80015,34.17338
a8705,113.63164,35.02389
a8706,114.66044,34.47403
a8707,115.93528,35.40496
a8708,114.5195,34.89154
a8709,114.34935,34.75267
a8710,115.00278,36.88179
a8711,114.53492,35.8154
a8712,115.55545,34.38485
a8713,114.8961,34.73705
a8714,114.71946,35.4328
a8715,114.73378,36.22328
a8716,114.29484,34.40597
a8717,115.19639,36.25824
a8718,115.70227,34.44544
a8719,115.98382,36.29001
a8720,115.65482,36.51535
a8721,114.77093,35.42981
a8722,114.57073,35.87805
a8723,113.59049,34.11764
a8724,114.09545,36.61648
a8725,115.02194,34.95173
a8726,114.5896,35.8701
a8727,114.47139,35.16626
a8728,114.86508,36.47833
a8729,114.30215,34.98117
a8730,113.62921,34.18026
a8731,115.70178,35.5084
a8732,114.37104,36.04836
a8733,113.48579,35.98299
a8734,113.62884,36.93024
a8735,114.69567,36.03163
a8736,115.93667,36.25719
a8737,115.69075,35.15855
a8738,114.20766,36.98269
a8739,113.65881,36.65675
a8740,115.20353,34.17798
a8741,115.78542,36.4827
a8742,114.49079,34.23265
a8743,113.61904,36.65166
a8744,115.0571,35.88063
a8745,114.92384,36.51715
a8746,114.01803,35.51367
a8747,115.07882,35.88075
a8748,114.22191,35.49435
a8749,113.3874,36.21489
a8750,113.30016,36.79093
a8751,113.9314,36.62189
a8752,115.96565,34.91608
a8753,114.70455,35.24083
a8754,113.87418,36.46363
a8755,114.64474,34.7967
a8756,113.28161,35.76622
a8757,114.39238,34.36151
a8758,114.38021,34.19506
a8759,114.05002,34.61289
a8760,114.23507,35.51259
a8761,115.4118,36.75037
a8762,114.25539,34.47514
a8763,114.98936,36.88626
a8764,115.02186,36.53066
a8765,115.02881,36.07539
a8766,114.195,35.9571
a8767,113.60305,36.40002
a8768,114.3797,34.50289
a8769,114.72357,36.12378
a8770,113.44388,36.283
a8771,114.11582,36.60947
a8772,113.9848,34.92114
a8773,114.13938,34.94866
a8774,114.79864,35.95077
a8775,115.18756,35.25574
a8776,115.94832,36.17043
a8777,114.26197,34.3154
a8778,115.41652,34.20544
a8779,114.7699,36.92894
a8780,115.86155,35.55651
a8781,115.34289,36.38273
a8782,115.91293,36.15258
a8783,114.18419,36.25899
a8784,115.07668,36.48135
a8785,115.39777,34.47955
a8786,114.7047,36.45363
a8787,114.60429,34.13579
a8788,113.23917,35.85744
a8789,114.08312,35.43081
a8790,113.17563,34.82621
a8791,113.98003,35.11444
a8792,113.22337,36.21945
a8793,115.67298,36.99234
a8794,114.32891,35.18786
a8795,114.98591,34.55489
a8796,113.62684,36.36066
a8797,114.39719,35.75233
a8798,114.70201,36.44625
a8799,115.44302,36.59976
a8800,113.42264,36.75007
a8801,114.46241,34.25039
a8802,113.17343,34.57601
a8803,114.7832,35.20279
a8804,115.07547,35.71082
a8805,113.1914,34.9645
a8806,113.86844,34.12218
a8807,114.90155,36.21129
a8808,113.17984,34.21875
a8809,115.27511,35.25962
a8810,114.5325,34.29856
a8811,115.22839,36.7151
a8812,113.11704,34.36057
a8813,113.65278,34.13064
a8814,113.55411,36.21517
a8815,115.39403,36.50245
a8816,113.50308,34.55686
a8817,114.32585,36.09806
a8818,113.38384,35.30143
a8819,115.79415,35.08043
a8820,114.33678,36.04591
a8821,115.99725,34.64476
a8822,114.93734,34.6144
a8823,113.75788,35.63609
a8824,114.63297,35.13852
a8825,113.74922,36.83768
a8826,115.10771,35.90312
a8827,113.78158,34.93058
a8828,113.97976,36.77258
a8829,114.37061,34.38531
a8830,115.7899,35.12702
a8831,114.86032,34.30527
a8832,115.48804,35.68043
a8833,115.00813,36.05262
a8834,113.80485,35.41141
a8835,114.36543,34.6167
a8836,114.75193,36.65586
a8837,115.27057,35.47065
a8838,114.99237,34.85419
a8839,115.83665,35.16752
a8840,113.35441,36.02161
a8841,114.0561,34.92517
a8842,115.80152,35.87226
a8843,113.73457,35.06479
a8844,113.36804,36.51097
a8845,113.61872,34.36104
a8846,115.77151,34.19087
a8847,113.82907,34.57186
a8848,113.63737,34.66698
a8849,115.41572,36.43522
a8850,113.44203,35.50885
a8851,114.8469,36.87219
a8852,115.44348,36.16421
a8853,115.96204,36.45424
a8854,113.13026,36.08743
a8855,115.79095,34.85819
a8856,113.48587,34.62228
a8857,115.36204,36.78799
a8858,115.25858,35.33533
a8859,113.85514,35.38231
a8860,115.47405,35.13226
a8861,113.50654,34.87889
a8862,114.49081,35.52091
a8863,114.49761,35.19388
a8864,115.72142,34.55298
a8865,114.85083,35.09838
a8866,115.51026,36.07723
a8867,115.27068,34.5735
a8868,115.85114,34.24867
a8869,115.28804,36.19351
a8870,114.93962,35.6813
a8871,113.49884,36.85442
a8872,115.97492,36.41641
a8873,113.16046,34.4838
a8874,115.49869,35.40174
a8875,115.68847,35.64666
a8876,115.96714,34.23128
a8877,113.9566,35.90621
a8878,115.33726,36.35851
a8879,114.56274,35.03216
a8880,114.91847,35.60535
a8881,114.47088,35.20562
a8882,113.41172,36.95186
a8883,115.54946,36.92408
a8884,115.92098,35.54307
a8885,113.24163,34.72009
a8886,113.98542,35.67037
a8887,113.73496,34.40419
a8888,114.26605,35.17988
a8889,115.61089,34.17119
a8890,115.30829,34.81844
a8891,113.23824,35.86241
a8892,115.27336,36.27775
a8893,113.58519,36.06679
a8894,113.16513,34.61526
a8895,113.89778,35.55667
a8896,113.75062,34.86162
a8897,114.78665,36.47963
a8898,113.23931,35.28275
a8899,114.76683,35.11377
a8900,113.91054,36.30512
a8901,115.90278,36.45983
a8902,115.83144,35.77337
a8903,113.36057,36.34907
a8904,115.88415,36.25101
a8905,115.43496,35.78838
a8906,113.90957,35.15444
a8907,115.81399,36.6171
a8908,114.98083,35.46127
a8909,113.19866,35.51367
a8910,114.08295,36.26647
a8911,113.88682,36.15934
a8912,115.49413,35.90115
a8913,113.66643,36.25345
a8914,115.18226,35.91667
a8915,115.87622,36.32668
a8916,115.9577,35.12794
a8917,115.55768,34.41785
a8918,113.6046,36.30852
a8919,113.23061,34.91003
a8920,113.73962,34.70108
a8921,113.11322,36.4701
a8922,113.27768,36.03219
a8923,114.77687,34.34402
a8924,115.03991,36.90883
a8925,113.24363,36.08488
a8926,114.18925,35.41469
a8927,113.44919,34.80191
a8928,114.69111,34.27031
a8929,115.78211,36.23728
a8930,114.30865,36.93909
a8931,114.83957,35.65252
a8932,113.76312,35.58297
a8933,113.45646,35.10342
a8934,113.66289,36.29913
a8935,115.18908,36.14941
a8936,115.31016,35.18382
a8937,115.92676,35.21347
a8938,115.08749,35.47049
a8939,113.90357,34.87066
a8940,115.76555,35.26388
a8941,113.57376,34.3289
a8942,114.71739,35.65681
a8943,115.96994,36.97669
a8944,114.30415,35.73073
a8945,115.34568,36.97458
a8946,113.89424,35.69392
a8947,114.60649,36.1527
a8948,114.63791,34.60883
a8949,114.31814,34.53234
a8950,115.94775,35.46483
a8951,115.49623,35.27131
a8952,114.71412,36.40742
a8953,115.94471,35.59316
a8954,113.6704,35.25457
a8955,113.67673,34.93835
a8956,115.94904,35.8048
a8957,113.97991,34.92259
a8958,113.25145,36.60698
a8959,114.51471,35.53585
a8960,114.97949,34.9154
a8961,114.77477,36.67092
a8962,113.50123,34.84513
a8963,113.59995,36.68513
